"cowcode","location","asciiname","longitude","latitude","event_date","side","numreports","max_scope","max_partviolence","max_secengagement","mean_avg_numparticipants","any_accessible","blocked","ooni_ratio","ooni","ioda_number","ioda","physical","year","imf_democ_exp","imf_autoc_exp","imf_democ_imp","imf_autoc_imp","imf_democ_trade","imf_autoc_trade","All_NGO","Global_NGO","National_ngo","gdp","tourism","military","oil","oda","remittances","filter_cap","shut_cap"
"KW",285787,"Kuwait City",47.97833,29.36972,2018-05-15,1,1,0,NA,NA,NA,12,1,0.0833333333333333,1,0,0,NA,2018,8779050.64705882,24080502.6721311,56853186.2758621,72152933.9166667,-49991399.5632184,-51751396.9305556,1,0,3,138202535962.401,919000000,5.19085473728776,44.0490671354298,NA,0.020054906230094,3,4
"KW",285787,"Kuwait City",47.97833,29.36972,2019-11-06,1,5,0,NA,NA,1280,NA,NA,NA,NA,0,0,NA,2019,2025173.51515152,26271415.5,54258195.0506329,73755406.4675325,-51268345.1481481,-51237050.3246753,2,0,2,138696321087.864,1198000000,5.42100598376451,38.6553473115018,NA,0.0185299613682063,3,4
"BH",290104,"Sitrah",50.62056,26.15472,2017-02-15,1,1,0,2,2,NA,NA,NA,NA,NA,0,0,1,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290113,"Shahrakkan",50.50139,26.07528,2016-12-21,1,1,0,1,2,NA,NA,NA,NA,NA,0,0,1,2016,14153453.7666667,150330284.477273,60874833.0588235,62216940.2205882,-49714409.0114943,34547544.6666667,1,1,0,32250132978.7234,4021000000,4.67063531353135,7.62960432748572,NA,0,3,4
"BH",290121,"Sanabis",50.55083,26.22722,2017-01-16,1,1,0,1,2,NA,NA,NA,NA,NA,0,0,1,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290121,"Sanabis",50.55083,26.22722,2017-01-18,1,1,0,NA,2,25,NA,NA,NA,NA,0,0,1,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290203,"Karranah",50.50944,26.22917,2017-11-17,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290203,"Karranah",50.50944,26.22917,2018-11-24,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,20796502.6031746,92822814.8275862,87952756.2261905,87196525.0285714,-71504139.5176471,-9863472.49315068,2,1,1,37802005319.1489,3834000000,4.04108625299001,11.3900811220261,NA,0,3,4
"BH",290203,"Karranah",50.50944,26.22917,2019-02-14,1,1,0,NA,NA,25,NA,NA,NA,NA,0,0,NA,2019,18339614.7777778,106019321.140351,76548777.0375,153093784.88,-62106330.4,-71564902.118421,2,1,1,38653318085.1064,3860000000,4.02986101554975,9.8481886760226,NA,0,3,4
"BH",290282,"Bilad al Qadim",50.56194,26.21167,2016-12-21,1,1,0,1,2,NA,NA,NA,NA,NA,0,0,1,2016,14153453.7666667,150330284.477273,60874833.0588235,62216940.2205882,-49714409.0114943,34547544.6666667,1,1,0,32250132978.7234,4021000000,4.67063531353135,7.62960432748572,NA,0,3,4
"BH",290287,"Bani Jamrah",50.45972,26.20972,2016-12-21,1,1,0,1,2,NA,NA,NA,NA,NA,0,0,1,2016,14153453.7666667,150330284.477273,60874833.0588235,62216940.2205882,-49714409.0114943,34547544.6666667,1,1,0,32250132978.7234,4021000000,4.67063531353135,7.62960432748572,NA,0,3,4
"BH",290287,"Bani Jamrah",50.45972,26.20972,2017-02-15,1,1,0,1,2,200,NA,NA,NA,NA,0,0,1,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290306,"Ash Shakhurah",50.50694,26.21472,2018-11-24,1,1,0,1,NA,NA,NA,NA,NA,NA,0,0,NA,2018,20796502.6031746,92822814.8275862,87952756.2261905,87196525.0285714,-71504139.5176471,-9863472.49315068,2,1,1,37802005319.1489,3834000000,4.04108625299001,11.3900811220261,NA,0,3,4
"BH",290319,"An Nuwaydirat",50.5975,26.13472,2017-02-21,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290319,"An Nuwaydirat",50.5975,26.13472,2017-02-22,1,1,0,1,2,NA,NA,NA,NA,NA,0,0,1,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290319,"An Nuwaydirat",50.5975,26.13472,2018-11-24,1,1,0,1,NA,NA,NA,NA,NA,NA,0,0,NA,2018,20796502.6031746,92822814.8275862,87952756.2261905,87196525.0285714,-71504139.5176471,-9863472.49315068,2,1,1,37802005319.1489,3834000000,4.04108625299001,11.3900811220261,NA,0,3,4
"BH",290340,"Manama",50.58565,26.22787,2016-08-07,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2016,14153453.7666667,150330284.477273,60874833.0588235,62216940.2205882,-49714409.0114943,34547544.6666667,1,1,0,32250132978.7234,4021000000,4.67063531353135,7.62960432748572,NA,0,3,4
"BH",290340,"Manama",50.58565,26.22787,2017-01-30,1,1,0,1,2,200,NA,NA,NA,NA,0,0,1,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290340,"Manama",50.58565,26.22787,2017-02-14,1,2,0,1,2,NA,NA,NA,NA,NA,0,0,1,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290340,"Manama",50.58565,26.22787,2017-03-17,1,1,0,1,2,NA,NA,NA,NA,NA,0,0,1,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290340,"Manama",50.58565,26.22787,2017-05-20,1,1,0,NA,NA,200,NA,NA,NA,NA,0,0,NA,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290340,"Manama",50.58565,26.22787,2018-02-14,1,1,0,1,2,25,NA,NA,NA,NA,0,0,1,2018,20796502.6031746,92822814.8275862,87952756.2261905,87196525.0285714,-71504139.5176471,-9863472.49315068,2,1,1,37802005319.1489,3834000000,4.04108625299001,11.3900811220261,NA,0,3,4
"BH",290340,"Manama",50.58565,26.22787,2018-02-15,1,1,0,2,2,2000,NA,NA,NA,NA,0,0,1,2018,20796502.6031746,92822814.8275862,87952756.2261905,87196525.0285714,-71504139.5176471,-9863472.49315068,2,1,1,37802005319.1489,3834000000,4.04108625299001,11.3900811220261,NA,0,3,4
"BH",290340,"Manama",50.58565,26.22787,2018-10-01,1,1,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2018,20796502.6031746,92822814.8275862,87952756.2261905,87196525.0285714,-71504139.5176471,-9863472.49315068,2,1,1,37802005319.1489,3834000000,4.04108625299001,11.3900811220261,NA,0,3,4
"BH",290345,"Al Ma`amir",50.60861,26.13333,2018-11-24,1,1,0,1,2,NA,NA,NA,NA,NA,0,0,1,2018,20796502.6031746,92822814.8275862,87952756.2261905,87196525.0285714,-71504139.5176471,-9863472.49315068,2,1,1,37802005319.1489,3834000000,4.04108625299001,11.3900811220261,NA,0,3,4
"BH",290385,"Ad Diraz",50.47056,26.21806,2016-06-23,1,1,0,NA,1,200,NA,NA,NA,NA,0,0,0,2016,14153453.7666667,150330284.477273,60874833.0588235,62216940.2205882,-49714409.0114943,34547544.6666667,1,1,0,32250132978.7234,4021000000,4.67063531353135,7.62960432748572,NA,0,3,4
"BH",290385,"Ad Diraz",50.47056,26.21806,2016-08-10,1,2,0,NA,2,NA,NA,NA,NA,NA,0,0,1,2016,14153453.7666667,150330284.477273,60874833.0588235,62216940.2205882,-49714409.0114943,34547544.6666667,1,1,0,32250132978.7234,4021000000,4.67063531353135,7.62960432748572,NA,0,3,4
"BH",290385,"Ad Diraz",50.47056,26.21806,2016-12-21,1,2,0,2,2,NA,NA,NA,NA,NA,0,0,1,2016,14153453.7666667,150330284.477273,60874833.0588235,62216940.2205882,-49714409.0114943,34547544.6666667,1,1,0,32250132978.7234,4021000000,4.67063531353135,7.62960432748572,NA,0,3,4
"BH",290385,"Ad Diraz",50.47056,26.21806,2017-01-26,1,2,0,1,2,NA,NA,NA,NA,NA,0,0,1,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290385,"Ad Diraz",50.47056,26.21806,2017-05-07,1,1,0,NA,NA,2000,NA,NA,NA,NA,0,0,NA,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"BH",290385,"Ad Diraz",50.47056,26.21806,2017-05-23,1,11,0,2,3,NA,NA,NA,NA,NA,0,0,1,2017,15062913.1029412,91495392.0555556,78021883.5348837,81360184.2727273,-64609135.1477273,-6309132.22058824,1,1,0,35423643617.0213,4380000000,4.32073774179037,8.93795259727704,NA,0,3,4
"OM",286621,"Salala",54.09237,17.01505,2019-01-01,1,1,0,0,2,NA,NA,NA,NA,NA,0,0,1,2019,112282621.236364,617568182.208333,84413795.3137255,445930562.794872,29689533.4444444,240234917.588235,0,0,0,88060858257.4772,3077000000,7.43921190765759,21.6117797561797,NA,0.0443008440787492,3,4
"AF",1111404,"Pashto",71.52448,34.74771,2018-12-06,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1120483,"Kuhsan",61.19778,34.65389,2018-04-05,1,1,0,NA,NA,200,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1122747,"Tarinkot",65.87806,32.62998,2017-05-06,1,1,1,NA,NA,25,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1122747,"Tarinkot",65.87806,32.62998,2018-01-24,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1122747,"Tarinkot",65.87806,32.62998,2018-03-06,1,1,0,NA,NA,25,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1123906,"Spin Boldak",66.40001,31.00575,2017-01-29,1,2,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1125444,"Shibirghan",65.7529,36.66757,2017-04-26,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1126264,"Seyidabad",64.43364,32.14907,2019-03-11,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2019,739469.037037037,25462486.0606061,9346871.41176471,158694024.692308,-8955387.80392157,-127352498.166667,0,0,5,18799444490.1128,85000000,1.17096838242129,0.0127772897517024,21.6815864776845,4.40742759471936,1,4
"AF",1127110,"Sar-e Pul",65.93249,36.21544,2019-12-03,1,1,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,2019,739469.037037037,25462486.0606061,9346871.41176471,158694024.692308,-8955387.80392157,-127352498.166667,0,0,5,18799444490.1128,85000000,1.17096838242129,0.0127772897517024,21.6815864776845,4.40742759471936,1,4
"AF",1129679,"Qarah Bagh",69.15188,34.84295,2017-09-12,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1129680,"Qarah Bagh",68.10798,33.19801,2018-03-03,1,2,1,3,NA,NA,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1129680,"Qarah Bagh",68.10798,33.19801,2018-03-05,1,1,2,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1129680,"Qarah Bagh",68.10798,33.19801,2018-03-06,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1130131,"Qalat",66.90833,32.10575,2017-02-16,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1130131,"Qalat",66.90833,32.10575,2017-02-21,1,1,1,NA,NA,200,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1130131,"Qalat",66.90833,32.10575,2017-05-07,1,1,1,NA,NA,200,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1130497,"Pul-e 'Alam",69.02274,33.99529,2016-10-12,1,1,0,2,2,25,NA,NA,NA,NA,0,0,1,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1130960,"Patan",68.90734,33.4776,2016-09-24,1,1,0,NA,NA,25,NA,NA,NA,NA,0,0,NA,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1131462,"Uruzgan",66.63253,32.92775,2018-01-07,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1131462,"Uruzgan",66.63253,32.92775,2018-05-18,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1131584,"Niyazi",69.1082,33.75794,2017-01-25,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1132539,"Almarah",69.69,33.3,2018-03-04,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1133270,"Mir Bachah Kot",69.11899,34.74999,2017-05-15,1,1,0,NA,NA,200,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1133453,"Maymana",64.78361,35.92139,2017-03-20,1,1,1,NA,NA,25,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1133453,"Maymana",64.78361,35.92139,2017-12-30,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1133453,"Maymana",64.78361,35.92139,2018-07-04,1,2,1,3,3,2000,NA,NA,NA,NA,0,0,1,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1133453,"Maymana",64.78361,35.92139,2018-07-05,1,1,1,1,3,15000,NA,NA,NA,NA,0,0,1,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1133453,"Maymana",64.78361,35.92139,2018-07-07,1,1,1,NA,3,NA,NA,NA,NA,NA,0,0,1,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1133616,"Mazar-e Sharif",67.11087,36.70904,2016-06-26,1,1,0,NA,NA,25,NA,NA,NA,NA,0,0,NA,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1133616,"Mazar-e Sharif",67.11087,36.70904,2017-02-04,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1133616,"Mazar-e Sharif",67.11087,36.70904,2018-01-07,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1133616,"Mazar-e Sharif",67.11087,36.70904,2018-01-21,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1133616,"Mazar-e Sharif",67.11087,36.70904,2018-07-08,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2018,16177821,16129540.3225806,19841516.3584906,163025588.815789,-12820952.5283019,-142373915.625,0,0,3,18053222687.4126,50000000,1.00674585570556,0.018854416706035,20.7302035956455,4.45098621835989,1,4
"AF",1134720,"Lashkar Gah",64.37161,31.59382,2016-09-01,1,2,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1134720,"Lashkar Gah",64.37161,31.59382,2016-11-05,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1134720,"Lashkar Gah",64.37161,31.59382,2017-02-21,1,1,1,NA,NA,200,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1134720,"Lashkar Gah",64.37161,31.59382,2017-03-06,1,1,1,0,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1134720,"Lashkar Gah",64.37161,31.59382,2017-11-16,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1134720,"Lashkar Gah",64.37161,31.59382,2017-11-30,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1134720,"Lashkar Gah",64.37161,31.59382,2017-12-12,1,1,0,NA,NA,200,210,0,0,0,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1134891,"La'lpurah",71.04545,34.23916,2017-02-19,1,2,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1134891,"La'lpurah",71.04545,34.23916,2017-02-20,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2017,14283730.1153846,19070495.5833333,18660366.6727273,200379594.393939,-11908057.8909091,-175852420.6,0,0,3,18753456497.8159,16000000,0.945226799939516,0.0134270806666745,20.1022374649661,4.38709328246437,1,4
"AF",1135689,"Kunduz",68.857,36.72895,2016-09-21,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1135689,"Kunduz",68.857,36.72895,2016-10-01,1,1,0,NA,NA,25,NA,NA,NA,NA,0,0,NA,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1135689,"Kunduz",68.857,36.72895,2016-11-03,1,3,1,NA,1,25,NA,NA,NA,NA,0,0,0,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1135689,"Kunduz",68.857,36.72895,2016-11-04,1,1,0,NA,NA,25,NA,NA,NA,NA,0,0,NA,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1135689,"Kunduz",68.857,36.72895,2016-11-05,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1135689,"Kunduz",68.857,36.72895,2016-11-06,1,1,0,NA,NA,200,NA,NA,NA,NA,0,0,NA,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1135689,"Kunduz",68.857,36.72895,2016-11-09,1,1,0,NA,NA,2000,NA,NA,NA,NA,0,0,NA,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
"AF",1135689,"Kunduz",68.857,36.72895,2016-12-27,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,NA,2016,7595171.13235294,7808330.73809524,16046008.9642857,181517593.615385,-5094731.53333333,-129831466.538462,0,0,2,18116572395.0772,62000000,0.956772140958855,0.00944508042929387,22.1760456773052,3.46484306572226,1,4
